Benchmark,greentm-stm-norec_th1,greentm-stm-norec_th2,greentm-stm-norec_th3,greentm-stm-norec_th4,greentm-stm-norec_th5,greentm-stm-norec_th6,greentm-stm-norec_th7,greentm-stm-norec_th8,greentm-stm-swisstm_th1,greentm-stm-swisstm_th2,greentm-stm-swisstm_th3,greentm-stm-swisstm_th4,greentm-stm-swisstm_th5,greentm-stm-swisstm_th6,greentm-stm-swisstm_th7,greentm-stm-swisstm_th8,greentm-stm-tinystm_th1,greentm-stm-tinystm_th2,greentm-stm-tinystm_th3,greentm-stm-tinystm_th4,greentm-stm-tinystm_th5,greentm-stm-tinystm_th6,greentm-stm-tinystm_th7,greentm-stm-tinystm_th8,greentm-stm-tl2_th1,greentm-stm-tl2_th2,greentm-stm-tl2_th3,greentm-stm-tl2_th4,greentm-stm-tl2_th5,greentm-stm-tl2_th6,greentm-stm-tl2_th7,greentm-stm-tl2_th8,greentm-htm-sgl-NO_RETRY-budget1_th1,greentm-htm-sgl-NO_RETRY-budget1_th2,greentm-htm-sgl-NO_RETRY-budget1_th3,greentm-htm-sgl-NO_RETRY-budget1_th4,greentm-htm-sgl-NO_RETRY-budget1_th5,greentm-htm-sgl-NO_RETRY-budget1_th6,greentm-htm-sgl-NO_RETRY-budget1_th7,greentm-htm-sgl-NO_RETRY-budget1_th8,greentm-htm-sgl-NO_RETRY-budget2_th1,greentm-htm-sgl-NO_RETRY-budget2_th2,greentm-htm-sgl-NO_RETRY-budget2_th3,greentm-htm-sgl-NO_RETRY-budget2_th4,greentm-htm-sgl-NO_RETRY-budget2_th5,greentm-htm-sgl-NO_RETRY-budget2_th6,greentm-htm-sgl-NO_RETRY-budget2_th7,greentm-htm-sgl-NO_RETRY-budget2_th8,greentm-htm-sgl-NO_RETRY-budget4_th1,greentm-htm-sgl-NO_RETRY-budget4_th2,greentm-htm-sgl-NO_RETRY-budget4_th3,greentm-htm-sgl-NO_RETRY-budget4_th4,greentm-htm-sgl-NO_RETRY-budget4_th5,greentm-htm-sgl-NO_RETRY-budget4_th6,greentm-htm-sgl-NO_RETRY-budget4_th7,greentm-htm-sgl-NO_RETRY-budget4_th8,greentm-htm-sgl-NO_RETRY-budget10_th1,greentm-htm-sgl-NO_RETRY-budget10_th2,greentm-htm-sgl-NO_RETRY-budget10_th3,greentm-htm-sgl-NO_RETRY-budget10_th4,greentm-htm-sgl-NO_RETRY-budget10_th5,greentm-htm-sgl-NO_RETRY-budget10_th6,greentm-htm-sgl-NO_RETRY-budget10_th7,greentm-htm-sgl-NO_RETRY-budget10_th8,greentm-htm-sgl-NO_RETRY-budget20_th1,greentm-htm-sgl-NO_RETRY-budget20_th2,greentm-htm-sgl-NO_RETRY-budget20_th3,greentm-htm-sgl-NO_RETRY-budget20_th4,greentm-htm-sgl-NO_RETRY-budget20_th5,greentm-htm-sgl-NO_RETRY-budget20_th6,greentm-htm-sgl-NO_RETRY-budget20_th7,greentm-htm-sgl-NO_RETRY-budget20_th8,greentm-htm-sgl-LINEAR-budget2_th1,greentm-htm-sgl-LINEAR-budget2_th2,greentm-htm-sgl-LINEAR-budget2_th3,greentm-htm-sgl-LINEAR-budget2_th4,greentm-htm-sgl-LINEAR-budget2_th5,greentm-htm-sgl-LINEAR-budget2_th6,greentm-htm-sgl-LINEAR-budget2_th7,greentm-htm-sgl-LINEAR-budget2_th8,greentm-htm-sgl-LINEAR-budget4_th1,greentm-htm-sgl-LINEAR-budget4_th2,greentm-htm-sgl-LINEAR-budget4_th3,greentm-htm-sgl-LINEAR-budget4_th4,greentm-htm-sgl-LINEAR-budget4_th5,greentm-htm-sgl-LINEAR-budget4_th6,greentm-htm-sgl-LINEAR-budget4_th7,greentm-htm-sgl-LINEAR-budget4_th8,greentm-htm-sgl-LINEAR-budget10_th1,greentm-htm-sgl-LINEAR-budget10_th2,greentm-htm-sgl-LINEAR-budget10_th3,greentm-htm-sgl-LINEAR-budget10_th4,greentm-htm-sgl-LINEAR-budget10_th5,greentm-htm-sgl-LINEAR-budget10_th6,greentm-htm-sgl-LINEAR-budget10_th7,greentm-htm-sgl-LINEAR-budget10_th8,greentm-htm-sgl-LINEAR-budget20_th1,greentm-htm-sgl-LINEAR-budget20_th2,greentm-htm-sgl-LINEAR-budget20_th3,greentm-htm-sgl-LINEAR-budget20_th4,greentm-htm-sgl-LINEAR-budget20_th5,greentm-htm-sgl-LINEAR-budget20_th6,greentm-htm-sgl-LINEAR-budget20_th7,greentm-htm-sgl-LINEAR-budget20_th8,greentm-htm-sgl-HALF-budget2_th1,greentm-htm-sgl-HALF-budget2_th2,greentm-htm-sgl-HALF-budget2_th3,greentm-htm-sgl-HALF-budget2_th4,greentm-htm-sgl-HALF-budget2_th5,greentm-htm-sgl-HALF-budget2_th6,greentm-htm-sgl-HALF-budget2_th7,greentm-htm-sgl-HALF-budget2_th8,greentm-htm-sgl-HALF-budget4_th1,greentm-htm-sgl-HALF-budget4_th2,greentm-htm-sgl-HALF-budget4_th3,greentm-htm-sgl-HALF-budget4_th4,greentm-htm-sgl-HALF-budget4_th5,greentm-htm-sgl-HALF-budget4_th6,greentm-htm-sgl-HALF-budget4_th7,greentm-htm-sgl-HALF-budget4_th8,greentm-htm-sgl-HALF-budget10_th1,greentm-htm-sgl-HALF-budget10_th2,greentm-htm-sgl-HALF-budget10_th3,greentm-htm-sgl-HALF-budget10_th4,greentm-htm-sgl-HALF-budget10_th5,greentm-htm-sgl-HALF-budget10_th6,greentm-htm-sgl-HALF-budget10_th7,greentm-htm-sgl-HALF-budget10_th8,greentm-htm-sgl-HALF-budget20_th1,greentm-htm-sgl-HALF-budget20_th2,greentm-htm-sgl-HALF-budget20_th3,greentm-htm-sgl-HALF-budget20_th4,greentm-htm-sgl-HALF-budget20_th5,greentm-htm-sgl-HALF-budget20_th6,greentm-htm-sgl-HALF-budget20_th7,greentm-htm-sgl-HALF-budget20_th8
stmb7_tfalse_mfalse_p99_rfalse_slarge_d30000,30.565678,55.434593,74.51965,87.90127,87.71968,86.50429,85.514046,83.4996,33.807346,64.58723,92.18869,117.04246,116.662994,121.400856,124.22896,125.90803,33.897575,60.980434,83.15636,100.3834,99.5677,94.33932,95.35627,98.77378,29.820456,51.95116,67.05851,77.531784,76.53128,75.54678,74.31492,73.26635,31.715078,36.061207,36.39337,36.269825,34.00816,32.669945,31.391142,30.425173,31.818712,35.99913,36.374004,36.282745,33.962364,32.646164,31.327322,30.425184,32.165405,0.00001,36.447224,36.25058,33.953423,32.600773,31.332676,30.343782,31.833584,36.055164,36.384377,36.182846,34.032753,32.60436,31.3368,30.360222,31.93653,36.026337,36.409996,36.243576,33.99787,32.618202,31.428276,30.413036,31.962069,35.8993,36.432365,36.199245,33.97393,32.62182,31.396812,30.356642,31.971672,36.05669,36.386227,36.247265,33.99479,32.516052,31.288673,30.430183,31.84587,36.036766,36.472363,36.331997,33.998985,32.27459,31.339117,30.323212,32.015755,36.009968,36.352165,36.231747,33.96804,32.575386,31.291927,30.353546,31.959524,36.020626,36.393585,36.27021,34.03091,32.61904,31.37842,30.336723,31.799595,36.026703,36.43307,36.241417,34.005886,32.484283,31.407518,30.366804,31.928814,35.99856,36.435963,36.24519,33.94916,32.648937,31.395897,30.356834,31.911339,35.968655,36.454403,36.20013,33.96975,32.59233,31.378555,30.268732
stmb7_tfalse_mfalse_p99_rfalse_ssmall_d30000,30.637367,55.30996,74.50185,88.000916,87.280426,86.17204,85.68,83.568924,33.843277,64.116,92.102104,117.20874,116.68093,121.299675,122.40811,126.83415,33.927856,60.755093,82.83469,99.83247,96.261536,94.090706,92.340004,101.42311,29.738693,51.81762,66.6869,77.62747,76.656166,75.336365,74.24683,73.01574,31.931051,0.00001,36.436264,36.25479,33.99427,32.664234,31.412025,30.336292,31.984295,36.099125,36.48726,36.349697,0.00001,32.586758,31.35413,30.289211,32.153946,36.05698,36.438087,36.23898,34.029,32.625885,31.354778,30.397116,31.686655,36.003384,36.345913,36.2438,33.969162,32.536274,31.27581,30.246668,32.130543,36.003395,36.482346,36.25347,34.050854,32.47224,31.377647,30.399023,32.151966,36.027416,36.306717,36.31748,34.077896,32.632492,31.30067,30.252396,31.993147,35.96437,36.424717,36.26758,34.081486,32.63094,31.37087,30.340559,31.948677,36.013718,0.00001,36.20149,33.991207,32.562183,31.372566,30.354052,32.0921,36.056946,36.4036,36.28632,33.986786,32.589745,31.278408,30.367857,31.854942,36.063557,36.423862,36.24539,34.00717,32.624523,31.385109,30.335764,31.870304,36.02806,36.43502,36.262924,0.00001,32.640583,31.397644,30.430801,31.760363,36.065678,36.41771,36.237823,34.065567,32.605324,31.35994,30.448288,31.840355,36.118202,36.35762,36.19903,34.046764,32.610348,31.453226,30.366045
stmb7_tfalse_mfalse_p99_rtrue_slarge_d30000,22.721231,38.60329,50.134205,57.28572,52.829895,47.21635,42.11822,39.30069,24.527412,43.389206,57.435757,65.72142,58.2871,51.081642,43.376984,36.579926,24.524927,40.57546,52.504475,61.291958,55.976456,52.589634,47.76037,43.292625,22.243557,37.223564,47.412758,54.444794,50.853752,46.198406,41.875664,39.34738,23.624584,25.40023,25.256536,24.948801,22.091408,20.30035,19.031595,18.14548,23.659843,25.409645,25.265276,25.002878,22.194025,20.322659,18.986986,18.13418,23.719055,25.42915,25.231335,24.94666,22.081272,20.282816,18.99152,18.156172,23.571648,25.340424,25.338358,25.052874,22.080713,20.28452,19.098127,18.248495,23.69308,25.35069,25.264074,24.88319,22.110073,20.296852,19.031746,18.182247,23.578907,25.394678,25.298056,25.056276,22.009012,20.334814,19.03303,18.141422,23.651733,25.423767,25.310644,24.874037,22.0504,20.269455,19.047829,18.207233,23.631874,25.401619,25.30025,24.963758,22.092682,20.416098,19.214125,18.18943,23.729656,25.368214,25.28732,24.977716,22.106503,20.242285,19.162966,18.082716,23.63293,25.359812,25.232594,25.007074,22.117958,20.3371,19.10856,18.082438,23.620121,25.40249,25.303642,24.848236,22.071024,20.255901,18.989027,18.087704,23.656948,25.353596,25.25452,24.981682,22.007618,20.238913,19.020357,18.112612,23.674429,25.384035,25.343994,25.008356,22.117643,20.357801,19.027617,18.01579
stmb7_tfalse_mfalse_p99_rtrue_ssmall_d30000,22.750677,38.590145,49.880795,57.231438,52.812836,47.23228,42.120644,39.28639,24.487928,43.29275,57.287663,65.65829,58.045418,50.776463,43.514343,36.602234,24.455006,40.55022,52.84946,61.110493,55.819065,51.71755,47.72874,43.239536,22.085167,37.097046,47.477512,54.35523,50.84924,45.710316,41.98212,39.36204,23.76298,25.418335,25.210953,25.07424,22.100416,20.263594,19.014193,18.15935,23.723047,25.420074,25.342283,25.091032,22.15292,20.29838,19.013144,18.159344,23.616089,25.365246,25.2998,25.086895,22.15982,20.370087,19.089167,18.176548,23.717043,25.421152,25.234081,25.060873,22.064728,20.34556,19.038767,18.268652,23.735317,25.397844,25.308159,24.898077,22.031809,20.311056,19.013481,18.174616,23.71803,25.379042,25.341301,25.066624,22.108618,20.297913,19.048378,18.170977,23.68038,25.363966,25.259865,25.002106,22.049847,20.245392,19.019457,18.20002,23.65074,25.393248,25.288153,24.941837,22.142897,20.368378,19.139866,18.144703,23.726046,25.339994,25.277515,24.817476,22.043613,20.274866,18.959435,18.06645,23.6877,25.358505,25.185217,25.064844,22.149017,20.377937,19.012201,18.07348,23.663218,25.397934,25.242928,24.928259,22.12831,20.156776,19.052458,18.054428,23.651281,25.396227,25.242283,25.055277,22.121191,20.404943,19.016588,18.127455,23.625483,25.4172,25.367064,24.96108,22.14821,20.402487,19.139135,18.158934
synth_s100000_o10000_i10_c2000_w1000_u65,0.07004544,0.07094747,0.07102736,0.070772834,0.00001,0.00001,0.0654288,0.060016904,3.949436,2.896301,2.142269,1.5510353,0.89236486,0.51594335,0.29020262,0.16769935,5.1179,2.000671,0.6241931,0.1767578,0.043869443,0.01096791,0.0029270086,0.0005867288,0.052546173,0.05189825,0.051746286,0.0522384,0.017009491,0.034228332,0.049571335,0.042891208,10.651972,10.71458,10.467307,10.48144,9.129399,8.744446,8.296464,8.040013,10.830802,10.685229,10.592415,10.423203,9.246534,8.754849,8.308561,8.010776,10.871511,10.727911,10.551947,10.438257,9.34631,8.67216,8.318225,8.032208,10.827163,10.496807,10.544732,10.470151,9.264372,8.738916,8.312244,8.058247,10.869774,10.643869,10.479437,10.522712,9.282096,8.605326,8.309793,8.055854,10.711818,10.7344475,10.624221,10.542162,9.352411,8.744231,8.363736,8.0542145,10.737379,10.748975,10.616632,10.418577,9.351208,8.768854,8.344544,8.035174,10.836803,10.601943,10.489778,10.547315,9.221686,8.662745,8.207981,8.082027,10.792943,10.489602,10.403539,10.546465,9.119955,8.630155,8.196869,8.093278,10.867707,10.441094,10.436446,10.456247,9.213221,8.617967,8.272684,8.019291,10.882738,10.705793,10.397488,10.479995,9.267114,8.6796,8.280847,8.006634,10.691357,10.6133375,10.35724,10.372106,9.171135,8.675597,8.297627,7.9901667,10.859237,10.61653,10.448764,10.566755,9.27249,8.57981,8.319596,8.050495
synth_s1000000_o10000_i100_c1000_w1000_u75,0.28752503,0.30575955,0.32185373,0.33797,0.3139354,0.31132808,0.31474608,0.32436675,4.2333345,5.010824,5.0077004,4.783074,4.088713,3.6616755,3.195287,2.8492646,5.06658,4.198617,3.2811391,2.5770695,1.895799,1.4118686,1.0157363,0.7734637,0.19022265,0.19052951,0.19250028,0.19313619,0.19093485,0.17859393,0.16911224,0.16414404,8.8034935,8.918764,8.892198,8.867789,8.342685,8.042328,7.8470306,7.738039,8.782317,8.922647,8.918291,8.863731,8.321647,8.0650015,7.8546944,7.714883,8.804967,8.879063,8.924074,8.869056,8.332986,8.060852,7.872207,7.72046,8.80415,8.939982,8.901066,8.844008,8.361388,8.082128,7.8890395,7.7336907,8.816305,8.940762,8.959266,8.848787,8.331842,8.099939,7.880116,7.722978,8.820821,8.927368,8.9453745,8.871823,8.359404,8.0755005,7.8486223,7.7115884,8.791878,8.950276,8.965105,8.866296,8.350354,8.040584,7.831778,7.706953,8.814093,8.95171,8.966517,8.879618,8.335274,8.060058,7.837937,7.71793,8.787346,8.942776,8.976609,8.891052,8.348591,8.075731,7.8843527,7.7270255,8.813111,8.931613,8.983566,8.898595,8.358621,8.063673,7.881621,7.7236977,8.806918,8.924458,8.955267,8.8948345,8.391641,8.091021,7.8886313,7.7277822,8.808012,8.961023,8.943868,8.894605,8.382143,8.080658,7.8774014,7.711606,8.771623,8.947425,8.924037,8.894698,8.392146,8.061727,7.884639,7.7258024
synth_s135000_o5500_i35_c2250_w900_u45,0.086763345,0.08793467,0.08887051,0.089190625,0.029470172,0.08285213,0.07864195,0.07618215,3.3455603,2.227109,1.529492,1.0353744,0.5960962,0.3481959,0.20075527,0.11348052,4.074505,1.736604,0.62047166,0.21444955,0.06185354,0.018978959,0.0059893657,0.0021250665,0.062401272,0.061869718,0.061758414,0.062019702,0.00001,0.05966627,0.055174273,0.05161131,7.8512025,7.7819066,7.688053,7.6719313,6.8835216,6.52737,6.194062,6.091015,7.834241,7.7270923,7.604747,7.6510243,6.8395486,6.505153,6.2185445,6.0763235,7.8426337,7.684065,7.652035,7.694851,6.8673797,6.504594,6.2212853,6.049108,7.7899785,7.6709185,7.5703025,7.606431,6.80781,6.506023,6.2540927,6.062993,7.770868,7.813302,7.7340717,7.6464505,6.939885,6.4568024,6.263729,6.0664463,7.86515,7.591024,7.678963,7.6866527,6.8764215,6.53054,6.2151465,6.114482,7.908215,7.671953,7.73994,7.73172,6.9355884,6.5370026,6.2213864,6.126795,7.8497863,7.7723174,7.753417,7.544944,6.91425,6.630773,6.331081,6.016247,7.968432,7.6797013,7.545783,7.723905,6.8058968,6.4025497,6.2280946,6.1724286,7.8015842,7.7147217,7.7133408,7.566649,6.873751,6.521229,6.2951326,5.996718,7.6293025,7.77179,7.6791596,7.585534,6.934277,6.5575466,6.280299,6.012267,7.791586,7.63937,7.575789,7.6891317,6.8620367,6.471394,6.2142076,6.0964947,7.8702116,7.645281,7.617384,7.682305,6.853545,6.506298,6.216242,6.1145086
synth_s150000_o5000_i50_c2500_w1000_u50,0.058872096,0.059216082,0.05950925,0.059554458,0.00001,0.057232432,0.053161606,0.050891224,2.7503238,1.8431499,1.2311258,0.8082087,0.4371087,0.23867583,0.12535398,0.069868036,3.334803,1.3784266,0.46977934,0.14398602,0.038907487,0.010811611,0.0032392547,0.0010014364,0.04346296,0.043556646,0.043361563,0.043508288,0.00001,4.166724E-005,0.039141167,0.03596718,6.3855925,6.3705225,6.3543377,6.2975707,5.7226815,5.4021707,5.2508254,5.086934,6.4112973,6.39867,6.3436856,6.2654624,5.7454443,5.426229,5.2076674,5.038611,6.414782,6.3367286,6.258946,6.2801447,5.63981,5.4109125,5.1849947,5.0545354,6.3391366,6.4101496,6.3103247,6.263738,5.7130275,5.4390645,5.2174654,5.0352197,6.3990116,6.4026313,6.3126254,6.2983294,5.7551904,5.451644,5.2415686,5.064544,6.354071,6.3379765,6.2872095,6.2122064,5.634834,5.4265623,5.1881113,4.9992185,6.4530644,6.4221096,6.3591375,6.270803,5.753407,5.4531903,5.260942,5.0905595,6.456231,6.4022646,6.351649,6.265632,5.720318,5.441662,5.26879,5.0982866,6.5484624,6.314606,6.312647,6.3361163,5.688673,5.3983116,5.1558623,5.128081,6.36768,6.3269486,6.306863,6.265868,5.7114134,5.4384294,5.1835237,5.053224,6.3906064,6.3526726,6.3272443,6.2545967,5.6831164,5.409567,5.2063603,5.037212,6.3499537,6.3274746,6.266205,6.359093,5.680194,5.399881,5.1131816,5.0681343,6.4395957,6.2949905,6.195494,6.325233,5.7126713,5.407983,5.2153077,5.05052
synth_s250000_o1500_i100_c7500_w2500_u30,0.007158045,0.006907819,0.0069084726,0.0068752808,0.00001,1.0416737E-005,0.0022185482,0.0060364273,0.8779494,0.48863333,0.2512275,0.122457154,0.04775717,0.017075215,0.0069051,0.0024479942,1.0008786,0.33745298,0.0758797,0.012868274,0.0020210608,2.0833388E-005,2.0831829E-005,1.0117513E-005,0.005626157,0.005594752,0.0057095876,0.0057293065,0.00001,0.00001,0.0035625575,0.004972427,1.5664394,1.5512786,1.5457139,1.535417,1.4242669,1.3695803,1.3307809,1.2993977,1.5628381,1.5467006,1.5420454,1.5387508,1.4219021,1.3690228,1.3268274,1.2974863,1.564479,1.5494022,1.5432326,1.5359887,1.4228088,1.3558398,1.3270217,1.2954011,1.562513,1.5492572,1.5433253,1.5345744,1.4263477,1.368569,1.3271322,1.2991068,1.5675315,1.5480605,1.544639,1.5317047,1.4219793,1.3691124,1.3290963,1.2975137,1.5644381,1.5534441,1.5423176,1.5370606,1.4188383,1.3604653,1.3224765,1.2979866,1.5682087,1.5548183,1.5478753,1.536521,1.4224881,1.3630825,1.3244724,1.2974417,1.5586725,1.553958,1.5453646,1.535637,1.4260625,1.3715954,1.3286456,1.2966564,1.5653764,1.5432078,1.5422901,1.5330375,1.4251164,1.3651265,1.3264127,1.2992028,1.5582559,1.5529172,1.5426391,1.5347718,1.4162745,1.3643447,1.3290478,1.2968924,1.562412,1.5473819,1.5359625,1.5385079,1.4165893,1.365944,1.3201712,1.294299,1.5620764,1.5476724,1.533837,1.5414543,1.422775,1.3676224,1.3290172,1.2927698,1.554915,1.5494773,1.5297631,1.5312424,1.4239606,1.3663181,1.3222998,1.2990986
synth_s260000_o1400_i125_c7000_w2000_u35,0.0071372604,0.0069809007,0.0069811936,0.006958362,0.00001,0.000010417,0.0022082767,0.006264394,0.91867596,0.5238163,0.27562293,0.13189599,0.051198907,0.018491471,0.0073848544,0.0027427815,1.0317417,0.3546727,0.079098195,0.013941026,0.0022605972,0.0001145818,0.00001,0.00001,0.0057929405,0.0057508717,0.0057512727,0.0057502,0.00001,0.00001,0.00001,0.0051048393,1.6408448,1.6338603,1.6220399,1.611046,1.5002856,1.4430641,1.4001367,1.371137,1.6450872,1.6216968,1.6169183,1.618982,1.4974688,1.4470797,1.4024566,1.371919,1.6405803,1.6323814,1.622365,1.6187254,1.50496,1.4426376,1.3973795,1.3740412,1.6402227,1.6323409,1.6228873,1.6206937,1.5041913,1.4306474,1.4014375,1.3701338,1.6427819,1.6290164,1.6225276,1.6196762,1.498693,1.4461709,1.4007816,1.368113,1.6418481,1.6313847,1.6196377,1.6143087,1.5014204,1.4410871,1.3976082,1.3706923,1.6382624,1.6340047,1.625041,1.6153343,1.503668,1.4457947,1.4034394,1.3699417,1.6390244,1.6377895,1.6284121,1.6141734,1.5012611,1.4468296,1.4028745,1.3577307,1.6412475,1.621477,1.6189793,1.6168048,1.5012857,1.4435027,1.4006041,1.3710502,1.6376358,1.6289362,1.6219295,1.6085267,1.5001259,1.4476836,1.3969965,1.3712615,1.6453618,1.629194,1.6207638,1.6177491,1.4986811,1.4411064,1.3967962,1.3662704,1.6452368,1.6301141,1.6110575,1.6208012,1.5042926,1.4398122,1.3991787,1.3688706,1.6408482,1.6221188,1.6214385,1.6118861,1.499273,1.4415909,1.3954285,1.3706172
synth_s450000_o1050_i15_c9000_w4000_u25,0.005334922,0.005158119,0.0052207,0.0051570805,0.00001,0.00001,0.00001,0.0043807444,0.685419,0.36488968,0.18113586,0.08996753,0.040858813,0.015073767,0.0066763647,0.0033196385,0.7521519,0.27406016,0.070422575,0.01423296,0.002583564,0.0001771042,0.00001,0.00001,0.0042719846,0.004303106,0.0043241708,0.004344237,0.00001,0.00001,1.0417462E-005,0.003790396,1.1153053,1.1118613,1.1068181,1.1049091,1.0332987,0.99911445,0.9726906,0.95502836,1.1186366,1.1121597,1.108147,1.1025381,1.0343378,0.9976734,0.97320443,0.95496035,1.1152543,1.1117727,1.1077862,1.1025729,1.0330718,0.9966597,0.97296035,0.9518415,1.1181399,1.1109301,1.1059263,1.105226,1.0367442,0.9986019,0.9714166,0.9547719,1.1149179,1.1129483,1.1068306,1.1030693,1.0340499,0.99997205,0.97258633,0.9523316,1.1157994,1.1115283,1.1073601,1.1025857,1.0297136,0.99972445,0.9724806,0.9556074,1.1168153,1.1134531,1.1104122,1.102433,1.0371149,0.9983965,0.9725344,0.94883424,1.1168728,1.1102695,1.1072025,1.1045121,1.0371912,0.99916285,0.97335774,0.95276886,1.1198332,1.1093225,1.106401,1.1044743,1.032175,0.9957293,0.97389317,0.95201266,1.1126004,1.1118622,1.1081928,1.1014427,1.0280336,0.9986061,0.9769647,0.9531608,1.1136956,1.1081743,1.1069936,1.1002878,1.0327168,0.998427,0.96892136,0.9479299,1.1157014,1.1099709,1.1047515,1.1052175,1.0356452,0.99830955,0.974658,0.9554251,1.1172038,1.1072099,1.1042894,1.1039736,1.0315244,0.99949425,0.97196543,0.957911
synth_s500000_o1000_i0_c10000_w5000_u20,0.005428661,0.0053040534,0.005366601,0.0053652804,0.00001,0.00001,0.0048549953,0.0043114107,0.6246173,0.33841488,0.17666997,0.090613544,0.045460206,0.018887166,0.008769763,0.0041700425,0.68780744,0.2495483,0.06919734,0.015173737,0.002969303,0.0005937437,2.0834867E-005,0.00001,0.004324032,0.0043865503,0.0044076294,0.004417374,0.00001,0.00001,0.00001,0.0036272614,0.9921245,0.9865851,0.9812897,0.97907037,0.9168203,0.887298,0.8659065,0.85135996,0.9910259,0.9853032,0.98338586,0.97808945,0.91953313,0.8876915,0.8670316,0.8498155,0.98462766,0.9860682,0.98408073,0.97499335,0.915612,0.8870491,0.8664439,0.84583694,0.9882416,0.9860328,0.98376155,0.9785891,0.9206849,0.88893753,0.86420655,0.85064083,0.99184406,0.9864322,0.98017544,0.976497,0.9189325,0.8854535,0.86372864,0.84787244,0.9904557,0.9848946,0.9820363,0.9775639,0.9167782,0.8852405,0.86681134,0.8489181,0.9914331,0.98570174,0.9834791,0.97771394,0.9188423,0.8872287,0.8642912,0.8460499,0.99154073,0.98367363,0.9838998,0.9794153,0.91643906,0.8903435,0.864857,0.84555036,0.98980135,0.9845608,0.98063153,0.9760767,0.9189338,0.8848934,0.8641584,0.8470317,0.9904134,0.9812307,0.9806761,0.9782681,0.9171625,0.888694,0.86745155,0.84862536,0.991928,0.9843805,0.9809306,0.9775056,0.9174693,0.8869933,0.86451167,0.8495265,0.989393,0.98454136,0.97920316,0.98093647,0.9190036,0.88852066,0.86298734,0.8483501,0.9903045,0.9862085,0.9835594,0.97957873,0.9182889,0.8890722,0.864224,0.85085654
synth_s850000_o9000_i150_c1100_w1100_u70,0.25242513,0.26076135,0.26745766,0.27404097,0.2589128,0.25109914,0.24976693,0.2518745,4.014471,4.334553,4.130105,3.8212466,3.2386694,2.7843394,2.423905,2.097495,4.7538447,3.7014148,2.7599921,2.0564404,1.4537109,1.0389253,0.7336136,0.5262782,0.16893855,0.16834114,0.170541,0.17090957,0.1689177,0.15706454,0.15030919,0.14497271,8.143703,8.261898,8.230841,8.218739,7.699736,7.42968,7.261227,7.1234865,8.118811,8.25441,8.260827,8.209382,7.7143497,7.456582,7.276519,7.1419783,8.10758,8.259275,8.213428,8.204822,7.710796,7.471554,7.262857,7.128991,8.1446,8.246355,8.271628,8.224302,7.723506,7.464952,7.2850995,7.157547,8.104526,8.282074,8.268913,8.203025,7.6776257,7.479303,7.2927012,7.1482162,8.147104,8.263537,8.271892,8.200026,7.727913,7.467225,7.2709136,7.131481,8.089907,8.285579,8.268164,8.216664,7.7347846,7.460683,7.2837744,7.1254354,8.095738,8.295214,8.280316,8.224257,7.7475805,7.4790545,7.2805514,7.1484947,8.12001,8.26522,8.266841,8.210964,7.7050157,7.45583,7.2956233,7.1449404,8.137866,8.289969,8.2711115,8.232179,7.7180943,7.4876323,7.295132,7.1441483,8.118059,8.269552,8.260202,8.213078,7.705123,7.4713635,7.2858686,7.139623,8.106288,8.272612,8.282244,8.194711,7.707701,7.464595,7.265884,7.1261387,8.144742,8.247757,8.267016,8.228814,7.737372,7.465895,7.2596097,7.139733
synth_s90000_o11000_i15_c1900_w900_u60,0.08846521,0.088804476,0.08930749,0.089590885,0.029459886,0.00001,0.0813189,0.0762673,4.608081,3.3937933,2.5394638,1.83778,1.0842707,0.6499246,0.3782347,0.21402045,5.8619237,2.329841,0.75489295,0.2234959,0.05571333,0.014875427,0.0042706067,0.0010824512,0.06423566,0.06392945,0.06389065,0.06413091,0.021238722,0.020790366,0.059558578,0.05240221,11.627575,11.564554,11.55681,11.3170395,10.047112,9.4675,9.07656,8.703881,11.696607,11.540576,11.300175,11.3106785,10.077622,9.380093,8.870945,8.707478,11.70295,11.510707,11.437041,11.32307,10.017767,9.460389,9.041048,8.757653,11.735141,11.495535,11.390434,11.41266,10.001307,9.377102,8.930949,8.717438,11.582364,11.45757,11.418845,11.379012,10.037033,9.407,8.939497,8.754282,11.776802,11.549171,11.415894,11.414132,10.07684,9.417286,9.005379,8.719567,11.708351,11.61544,11.537065,11.323182,10.121097,9.520823,9.043987,8.714696,11.732199,11.487663,11.476486,11.23208,10.078634,9.42734,9.047043,8.718893,11.748701,11.355268,11.364697,11.342591,9.954418,9.402132,8.889714,8.739187,11.595548,11.487827,11.29237,11.248157,10.046947,9.419486,8.929623,8.646733,11.577655,11.701696,11.48521,11.391327,10.128507,9.458966,8.970528,8.744162,11.575336,11.588255,11.454647,11.231821,9.989421,9.464688,8.992331,8.659806,11.6951275,11.542946,11.413473,11.38514,10.022484,9.44007,8.994807,8.685221
